Group ID,URL,Title,H1,Meta Description
REPORT DESCRIPTION,DUPLICATE Meta DescriptionS REPORT: Pages where only the Meta Description matches (excluding all previous reports),,,
,,,,
340,https://www.kay.com/previously-owned-neil-lane-bridal-diamond-ring-116-ct-tw-oval-roundcut-14k-white-gold-size-13/p/V-885465500,Previously Owned Neil Lane Bridal Diamond Ring 1-1/6 ct tw Oval & Round-cut 14K White Gold - Size 13 | Kay,Previously Owned Neil Lane Bridal Diamond Ring 1-1/6 ct tw Oval & Round-cut 14K White Gold - Size 13,"Neil Lane Bridal® rings feature modern, vintage-inspired designs that celebrate Hollywood glamour. This engagement ring showcases a 1/2 carat oval diamond as the brilliant center of attention. Sparkling round diamonds encircle the center and beautifully decorate the band of 14K white gold. The ring has a total diamond weight of 1 1/6 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
340,https://www.kay.com/previously-owned-neil-lane-oval-diamond-engagement-ring-116-ct-tw-14k-white-gold-size-4/p/V-885449607,Previously Owned Neil Lane Oval Diamond Engagement Ring 1-1/6 ct tw 14K White Gold - Size 4 | Kay,Previously Owned Neil Lane Oval Diamond Engagement Ring 1-1/6 ct tw 14K White Gold - Size 4,"Neil Lane Bridal® rings feature modern, vintage-inspired designs that celebrate Hollywood glamour. This engagement ring showcases a 1/2 carat oval diamond as the brilliant center of attention. Sparkling round diamonds encircle the center and beautifully decorate the band of 14K white gold. The ring has a total diamond weight of 1 1/6 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
340,https://www.kay.com/previously-owned-neil-lane-engagement-diamond-ring-116-ct-tw-oval-roundcut-14k-white-gold-size-4/p/V-885795409,Previously Owned Neil Lane Engagement Diamond Ring 1-1/6 ct tw Oval & Round-cut 14K White Gold - Size 4 | Kay,Previously Owned Neil Lane Engagement Diamond Ring 1-1/6 ct tw Oval & Round-cut 14K White Gold - Size 4,"Neil Lane Bridal® rings feature modern, vintage-inspired designs that celebrate Hollywood glamour. This engagement ring showcases a 1/2 carat oval diamond as the brilliant center of attention. Sparkling round diamonds encircle the center and beautifully decorate the band of 14K white gold. The ring has a total diamond weight of 1 1/6 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
340,https://www.kay.com/previously-owned-neil-lane-bridal-oval-diamond-engagement-ring-116-ct-tw-14k-white-gold-size-6/p/V-885398103,Previously Owned Neil Lane Bridal Oval Diamond Engagement Ring 1-1/6 ct tw 14K White Gold - Size 6 | Kay,Previously Owned Neil Lane Bridal Oval Diamond Engagement Ring 1-1/6 ct tw 14K White Gold - Size 6,"Neil Lane Bridal® rings feature modern, vintage-inspired designs that celebrate Hollywood glamour. This engagement ring showcases a 1/2 carat oval diamond as the brilliant center of attention. Sparkling round diamonds encircle the center and beautifully decorate the band of 14K white gold. The ring has a total diamond weight of 1 1/6 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
340,https://www.kay.com/previously-owned-neil-lane-bridal-diamond-ring-116-ct-tw-oval-roundcut-14k-white-gold-size-4/p/V-884552100,Previously Owned Neil Lane Bridal Diamond Ring 1-1/6 ct tw Oval & Round-cut 14K White Gold - Size 4 | Kay,Previously Owned Neil Lane Bridal Diamond Ring 1-1/6 ct tw Oval & Round-cut 14K White Gold - Size 4,"Neil Lane Bridal® rings feature modern, vintage-inspired designs that celebrate Hollywood glamour. This engagement ring showcases a 1/2 carat oval diamond as the brilliant center of attention. Sparkling round diamonds encircle the center and beautifully decorate the band of 14K white gold. The ring has a total diamond weight of 1 1/6 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
341,https://www.kay.com/previously-owned-neil-lane-wedding-band-16-ct-tw-roundcut-diamonds-14k-rose-gold-size-9/p/V-885793101,Previously Owned Neil Lane Wedding Band 1/6 ct tw Round-cut Diamonds 14K Rose Gold - Size 9 | Kay,Previously Owned Neil Lane Wedding Band 1/6 ct tw Round-cut Diamonds 14K Rose Gold - Size 9,"From the Neil Lane Bridal® collection, this wedding band is contoured to fit the matching engagement ring (sold separately). Set in 14K rose gold, the ring has a total diamond weight of 1/6 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
341,https://www.kay.com/previously-owned-neil-lane-wedding-band-16-ct-tw-roundcut-diamonds-14k-rose-gold-size-55/p/V-885757803,Previously Owned Neil Lane Wedding Band 1/6 ct tw Round-cut Diamonds 14K Rose Gold - Size 5.5 | Kay,Previously Owned Neil Lane Wedding Band 1/6 ct tw Round-cut Diamonds 14K Rose Gold - Size 5.5,"From the Neil Lane Bridal® collection, this wedding band is contoured to fit the matching engagement ring (sold separately). Set in 14K rose gold, the ring has a total diamond weight of 1/6 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
342,https://www.kay.com/previously-owned-neil-lane-wedding-band-15-ct-tw-diamonds-14k-white-gold-size-10/p/V-887626606,Previously Owned Neil Lane Wedding Band 1/5 ct tw Diamonds 14K White Gold Size 10 | Kay,Previously Owned Neil Lane Wedding Band 1/5 ct tw Diamonds 14K White Gold Size 10,This 14K white gold wedding band from Neil Lane Bridal® is embellished with twists of round diamonds totaling 1/5 carat in weight. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing
342,https://www.kay.com/previously-owned-neil-lane-wedding-band-15-ct-tw-diamonds-14k-white-gold-size-5/p/V-887622102,Previously Owned Neil Lane Wedding Band 1/5 ct tw Diamonds 14K White Gold Size 5 | Kay,Previously Owned Neil Lane Wedding Band 1/5 ct tw Diamonds 14K White Gold Size 5,This 14K white gold wedding band from Neil Lane Bridal® is embellished with twists of round diamonds totaling 1/5 carat in weight. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing
343,https://www.kay.com/tissot-classic-dream-womens-watch-t1292101101300/p/V-312513803,Tissot Classic Dream Women's Watch T1292101101300 | Kay,Tissot Classic Dream Women's Watch T1292101101300,"The purpose of the Tissot Classic Dream is to propose an elegant and classic watch for an everyday look. The Tissot Classic Dream has an everlasting appeal and suits every wrist regardless of individual style. These modern yet classic timepieces provide sophistication and a timeless design suitable both formally or casually as an everyday wear. With an array of options, there is a model to suit everyone."
343,https://www.kay.com/tissot-classic-dream-womens-watch-t1292102226300/p/V-312514209,Tissot Classic Dream Women's Watch T1292102226300 | Kay,Tissot Classic Dream Women's Watch T1292102226300,"The purpose of the Tissot Classic Dream is to propose an elegant and classic watch for an everyday look. The Tissot Classic Dream has an everlasting appeal and suits every wrist regardless of individual style. These modern yet classic timepieces provide sophistication and a timeless design suitable both formally or casually as an everyday wear. With an array of options, there is a model to suit everyone."
343,https://www.kay.com/tissot-classic-dream-womens-watch-t1292101105300/p/V-312513904,Tissot Classic Dream Women's Watch T1292101105300 | Kay,Tissot Classic Dream Women's Watch T1292101105300,"The purpose of the Tissot Classic Dream is to propose an elegant and classic watch for an everyday look. The Tissot Classic Dream has an everlasting appeal and suits every wrist regardless of individual style. These modern yet classic timepieces provide sophistication and a timeless design suitable both formally or casually as an everyday wear. With an array of options, there is a model to suit everyone."
343,https://www.kay.com/tissot-classic-dream-mens-watch-t1294101105300/p/V-312513500,Tissot Classic Dream Men's Watch T1294101105300 | Kay,Tissot Classic Dream Men's Watch T1294101105300,"The purpose of the Tissot Classic Dream is to propose an elegant and classic watch for an everyday look. The Tissot Classic Dream has an everlasting appeal and suits every wrist regardless of individual style. These modern yet classic timepieces provide sophistication and a timeless design suitable both formally or casually as an everyday wear. With an array of options, there is a model to suit everyone."
343,https://www.kay.com/tissot-classic-dream-mens-watch-t1294101101300/p/V-312513409,Tissot Classic Dream Men's Watch T1294101101300 | Kay,Tissot Classic Dream Men's Watch T1294101101300,"The purpose of the Tissot Classic Dream is to propose an elegant and classic watch for an everyday look. The Tissot Classic Dream has an everlasting appeal and suits every wrist regardless of individual style. These modern yet classic timepieces provide sophistication and a timeless design suitable both formally or casually as an everyday wear. With an array of options, there is a model to suit everyone."
343,https://www.kay.com/tissot-classic-dream-mens-watch-t1294102626300/p/V-312513702,Tissot Classic Dream Men's Watch T1294102626300 | Kay,Tissot Classic Dream Men's Watch T1294102626300,"The purpose of the Tissot Classic Dream is to propose an elegant and classic watch for an everyday look. The Tissot Classic Dream has an everlasting appeal and suits every wrist regardless of individual style. These modern yet classic timepieces provide sophistication and a timeless design suitable both formally or casually as an everyday wear. With an array of options, there is a model to suit everyone."
343,https://www.kay.com/tissot-classic-dream-womens-watch-t1292102201300/p/V-312514108,Tissot Classic Dream Women's Watch T1292102201300 | Kay,Tissot Classic Dream Women's Watch T1292102201300,"The purpose of the Tissot Classic Dream is to propose an elegant and classic watch for an everyday look. The Tissot Classic Dream has an everlasting appeal and suits every wrist regardless of individual style. These modern yet classic timepieces provide sophistication and a timeless design suitable both formally or casually as an everyday wear. With an array of options, there is a model to suit everyone."
343,https://www.kay.com/tissot-classic-dream-mens-watch-t1294101605300/p/V-312513601,Tissot Classic Dream Men's Watch T1294101605300 | Kay,Tissot Classic Dream Men's Watch T1294101605300,"The purpose of the Tissot Classic Dream is to propose an elegant and classic watch for an everyday look. The Tissot Classic Dream has an everlasting appeal and suits every wrist regardless of individual style. These modern yet classic timepieces provide sophistication and a timeless design suitable both formally or casually as an everyday wear. With an array of options, there is a model to suit everyone."
344,https://www.kay.com/previously-owned-3stone-diamond-ring-13-ct-tw-roundcut-10k-white-gold-size-1075/p/V-884042502,Previously Owned 3-Stone Diamond Ring 1/3 ct tw Round-cut 10K White Gold - Size 10.75 | Kay,Previously Owned 3-Stone Diamond Ring 1/3 ct tw Round-cut 10K White Gold - Size 10.75,"A trio of round diamonds celebrates your past, present and future together. Additional round diamonds are sprinkled along the band of 10K white gold. This picturesque ring is fashioned with diamonds totaling 1/3 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
344,https://www.kay.com/previously-owned-3stone-diamond-engagment-ring-13-ct-tw-roundcut-10k-white-gold-size-425/p/V-884018007,Previously Owned 3-Stone Diamond Engagment Ring 1/3 ct tw Round-cut 10K White Gold - Size 4.25 | Kay,Previously Owned 3-Stone Diamond Engagment Ring 1/3 ct tw Round-cut 10K White Gold - Size 4.25,"A trio of round diamonds celebrates your past, present and future together. Additional round diamonds are sprinkled along the band of 10K white gold. This picturesque ring is fashioned with diamonds totaling 1/3 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
344,https://www.kay.com/previously-owned-3stone-diamond-ring-13-ct-tw-roundcut-10k-white-gold-size-5/p/V-883202208,Previously Owned 3-Stone Diamond Ring 1/3 ct tw Round-cut 10K White Gold - Size 5 | Kay,Previously Owned 3-Stone Diamond Ring 1/3 ct tw Round-cut 10K White Gold - Size 5,"A trio of round diamonds celebrates your past, present and future together. Additional round diamonds are sprinkled along the band of 10K white gold. This picturesque ring is fashioned with diamonds totaling 1/3 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
345,https://www.kay.com/previously-owned-diamond-wrap-ring-14-ct-tw-roundcut-10k-rose-gold-size-1225/p/V-884048101,Previously Owned Diamond Wrap Ring 1/4 ct tw Round-cut 10K Rose Gold - Size 12.25 | Kay,Previously Owned Diamond Wrap Ring 1/4 ct tw Round-cut 10K Rose Gold - Size 12.25,"This elegant wrap ring will add a romantic flair to her engagement ring (sold separately). Channel-set round diamonds add sparkle to the curved bands, while milgrain detail provides the finishing touch. The ring has a total diamond weight of 1/4 carat and is styled in feminine 10K rose gold. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
345,https://www.kay.com/previously-owned-diamond-wrap-ring-14-ct-tw-roundcut-10k-rose-gold/p/V-883598803,Previously Owned Diamond Wrap Ring 1/4 ct tw Round-cut 10K Rose Gold | Kay,Previously Owned Diamond Wrap Ring 1/4 ct tw Round-cut 10K Rose Gold,"This elegant wrap ring will add a romantic flair to her engagement ring (sold separately). Channel-set round diamonds add sparkle to the curved bands, while milgrain detail provides the finishing touch. The ring has a total diamond weight of 1/4 carat and is styled in feminine 10K rose gold. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
346,https://www.kay.com/previously-owned-3stone-diamond-ring-1-ct-tw-roundcut-14k-white-gold-size-875/p/V-882332000,Previously Owned 3-Stone Diamond Ring 1 ct tw Round-cut 14K White Gold - Size 8.75 | Kay,Previously Owned 3-Stone Diamond Ring 1 ct tw Round-cut 14K White Gold - Size 8.75,"Representing your glowing past, present and future, this exquisite three-stone diamond ring will quickly become a cherished part of any jewelry collection. Additional round diamonds cascade down each side of the band. The ring, styled in 14K white gold, has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
346,https://www.kay.com/previously-owned-3stone-diamond-ring-1-ct-tw-roundcut-14k-white-gold-size-45/p/V-882663800,Previously Owned 3-Stone Diamond Ring 1 ct tw Round-cut 14K White Gold - Size 4.5 | Kay,Previously Owned 3-Stone Diamond Ring 1 ct tw Round-cut 14K White Gold - Size 4.5,"Representing your glowing past, present and future, this exquisite three-stone diamond ring will quickly become a cherished part of any jewelry collection. Additional round diamonds cascade down each side of the band. The ring, styled in 14K white gold, has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
347,https://www.kay.com/tissot-seastar-1000-unisex-watch-t1202102105100/p/V-312921606,Tissot Seastar 1000 Unisex Watch T1202102105100 | Kay,Tissot Seastar 1000 Unisex Watch T1202102105100,"You can feel it. Under the waves, there is silence. In crystal clear waters, you can see the sun's rays breaking through the surface. In your mind, only calm. On your wrist, the Seastar 1000 Quartz, the door to this underwater world. At 36mm, the Seastar 1000 Quartz has a natural confidence about it. It’s chic, assertive and versatile, ready to stride through the urban jungle unfazed and also strong enough to dive deep under the sea. Whether you choose the black, blue or white lacquered dial, it comes with a stainless steel case and bracelet, a unidirectional rotating bezel with a mineral glass insert, a screw-down crown, sapphire crystal and water resistance up to 300 meters. And if you want, you can quickly switch the bracelet for an orange, white, light-blue or black silicone strap. Change your outlook and step into another world."
347,https://www.kay.com/tissot-seastar-1000-unisex-watch-t1202101101100/p/V-312921404,Tissot Seastar 1000 Unisex Watch T1202101101100 | Kay,Tissot Seastar 1000 Unisex Watch T1202101101100,"You can feel it. Under the waves, there is silence. In crystal clear waters, you can see the sun's rays breaking through the surface. In your mind, only calm. On your wrist, the Seastar 1000 Quartz, the door to this underwater world. At 36mm, the Seastar 1000 Quartz has a natural confidence about it. It’s chic, assertive and versatile, ready to stride through the urban jungle unfazed and also strong enough to dive deep under the sea. Whether you choose the black, blue or white lacquered dial, it comes with a stainless steel case and bracelet, a unidirectional rotating bezel with a mineral glass insert, a screw-down crown, sapphire crystal and water resistance up to 300 meters. And if you want, you can quickly switch the bracelet for an orange, white, light-blue or black silicone strap. Change your outlook and step into another world."
347,https://www.kay.com/tissot-seastar-1000-unisex-watch-t1202101104100/p/V-312921505,Tissot Seastar 1000 Unisex Watch T1202101104100 | Kay,Tissot Seastar 1000 Unisex Watch T1202101104100,"You can feel it. Under the waves, there is silence. In crystal clear waters, you can see the sun's rays breaking through the surface. In your mind, only calm. On your wrist, the Seastar 1000 Quartz, the door to this underwater world. At 36mm, the Seastar 1000 Quartz has a natural confidence about it. It’s chic, assertive and versatile, ready to stride through the urban jungle unfazed and also strong enough to dive deep under the sea. Whether you choose the black, blue or white lacquered dial, it comes with a stainless steel case and bracelet, a unidirectional rotating bezel with a mineral glass insert, a screw-down crown, sapphire crystal and water resistance up to 300 meters. And if you want, you can quickly switch the bracelet for an orange, white, light-blue or black silicone strap. Change your outlook and step into another world."
348,https://www.kay.com/previously-owned-diamond-ring-18-ct-tw-roundcut-sterling-silver-size-425/p/V-883746101,Previously Owned Diamond Ring 1/8 ct tw Round-cut Sterling Silver - Size 4.25 | Kay,Previously Owned Diamond Ring 1/8 ct tw Round-cut Sterling Silver - Size 4.25,A grid of round diamonds is bordered by a frame of more diamonds and milgrain detailing in this elegant ring for her. Additional diamonds and an airy latticework design embellish the band. The sterling silver ring has a total diamond weight of 1/8 carat. Available online while supplies last. Previously Owned Jewelry are not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
348,https://www.kay.com/previously-owned-diamond-ring-18-ct-tw-roundcut-sterling-silver-size-115/p/V-883745806,Previously Owned Diamond Ring 1/8 ct tw Round-cut Sterling Silver - Size 11.5 | Kay,Previously Owned Diamond Ring 1/8 ct tw Round-cut Sterling Silver - Size 11.5,A grid of round diamonds is bordered by a frame of more diamonds and milgrain detailing in this elegant ring for her. Additional diamonds and an airy latticework design embellish the band. The sterling silver ring has a total diamond weight of 1/8 carat. Available online while supplies last. Previously Owned Jewelry are not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
348,https://www.kay.com/previously-owned-diamond-ring-18-ct-tw-roundcut-sterling-silver-size-105/p/V-883745604,Previously Owned Diamond Ring 1/8 ct tw Round-cut Sterling Silver - Size 10.5 | Kay,Previously Owned Diamond Ring 1/8 ct tw Round-cut Sterling Silver - Size 10.5,A grid of round diamonds is bordered by a frame of more diamonds and milgrain detailing in this elegant ring for her. Additional diamonds and an airy latticework design embellish the band. The sterling silver ring has a total diamond weight of 1/8 carat. Available online while supplies last. Previously Owned Jewelry are not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
349,https://www.kay.com/previously-owned-diamond-anniversary-ring-110-ct-tw-roundcut-14k-white-gold-size-115/p/V-883466904,Previously Owned Diamond Anniversary Ring 1/10 ct tw Round-cut 14K White Gold - Size 11.5 | Kay,Previously Owned Diamond Anniversary Ring 1/10 ct tw Round-cut 14K White Gold - Size 11.5,Sparkling round diamonds have been hand-selected to match beautifully in this fashionable ring for her. The row of round diamonds is accompanied by waves of 14K white gold. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
349,https://www.kay.com/previously-owned-diamond-anniversary-ring-110-ct-tw-roundcut-14k-white-gold-size-975/p/V-883801209,Previously Owned Diamond Anniversary Ring 1/10 ct tw Round-cut 14K White Gold - Size 9.75 | Kay,Previously Owned Diamond Anniversary Ring 1/10 ct tw Round-cut 14K White Gold - Size 9.75,Sparkling round diamonds have been hand-selected to match beautifully in this fashionable ring for her. The row of round diamonds is accompanied by waves of 14K white gold. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
349,https://www.kay.com/previously-owned-diamond-ring-110-ct-tw-roundcut-14k-white-gold-size-45/p/V-883059204,Previously Owned Diamond Ring 1/10 ct tw Round-cut 14K White Gold - Size 4.5 | Kay,Previously Owned Diamond Ring 1/10 ct tw Round-cut 14K White Gold - Size 4.5,Sparkling round diamonds have been hand-selected to match beautifully in this fashionable ring for her. The row of round diamonds is accompanied by waves of 14K white gold. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
349,https://www.kay.com/previously-owned-diamond-anniversary-ring-110-ct-tw-roundcut-14k-white-gold-size-105/p/V-884002003,Previously Owned Diamond Anniversary Ring 1/10 ct tw Round-cut 14K White Gold - Size 10.5 | Kay,Previously Owned Diamond Anniversary Ring 1/10 ct tw Round-cut 14K White Gold - Size 10.5,Sparkling round diamonds have been hand-selected to match beautifully in this fashionable ring for her. The row of round diamonds is accompanied by waves of 14K white gold. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
349,https://www.kay.com/previously-owned-diamond-anniversary-ring-110-ct-tw-roundcut-14k-white-gold-size-95/p/V-884003702,Previously Owned Diamond Anniversary Ring 1/10 ct tw Round-cut 14K White Gold - Size 9.5 | Kay,Previously Owned Diamond Anniversary Ring 1/10 ct tw Round-cut 14K White Gold - Size 9.5,Sparkling round diamonds have been hand-selected to match beautifully in this fashionable ring for her. The row of round diamonds is accompanied by waves of 14K white gold. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
350,https://www.kay.com/previously-owned-diamond-engagement-ring-12-ct-tw-pear-roundcut-14k-white-gold-size-10/p/V-884122108,Previously Owned Diamond Engagement Ring 1/2 ct tw Pear & Round-cut 14K White Gold - Size 10 | Kay,Previously Owned Diamond Engagement Ring 1/2 ct tw Pear & Round-cut 14K White Gold - Size 10,"This enchanting engagement ring features a pear-shaped diamond center haloed by glittering round diamonds. Fashioned in polished 14K white gold, the ring has a total diamond weight of 1/2 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
350,https://www.kay.com/previously-owned-diamond-engagement-ring-12-ct-tw-pear-roundcut-14k-white-gold-size-1075/p/V-884422407,Previously Owned Diamond Engagement Ring 1/2 ct tw Pear & Round-cut 14K White Gold - Size 10.75 | Kay,Previously Owned Diamond Engagement Ring 1/2 ct tw Pear & Round-cut 14K White Gold - Size 10.75,"This enchanting engagement ring features a pear-shaped diamond center haloed by glittering round diamonds. Fashioned in polished 14K white gold, the ring has a total diamond weight of 1/2 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
351,https://www.kay.com/previously-owned-neil-lane-engagement-ring-12-ct-tw-roundcut-diamonds-14k-twotone-gold-size-5/p/V-883179905,Previously Owned Neil Lane Engagement Ring 1/2 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 5 | Kay,Previously Owned Neil Lane Engagement Ring 1/2 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 5,A round diamond framed with more diamonds is the main attraction in this show-stopping engagement ring from the Neil Lane Bridal® collection. Ribbons of 14K rose and white gold wind together to form the band. The dazzling ring has a total diamond weight of 1/2 carat. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
351,https://www.kay.com/previously-owned-neil-lane-engagement-ring-12-ct-tw-diamonds-14k-twotone-gold-size-975/p/V-883481602,Previously Owned Neil Lane Engagement Ring 1/2 ct tw Diamonds 14K Two-Tone Gold - Size 9.75 | Kay,Previously Owned Neil Lane Engagement Ring 1/2 ct tw Diamonds 14K Two-Tone Gold - Size 9.75,A round diamond framed with more diamonds is the main attraction in this show-stopping engagement ring from the Neil Lane Bridal® collection. Ribbons of 14K rose and white gold wind together to form the band. The dazzling ring has a total diamond weight of 1/2 carat. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
351,https://www.kay.com/previously-owned-neil-lane-engagement-ring-12-ct-tw-roundcut-diamonds-14k-twotone-gold-size-375/p/V-883179501,Previously Owned Neil Lane Engagement Ring 1/2 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 3.75 | Kay,Previously Owned Neil Lane Engagement Ring 1/2 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 3.75,A round diamond framed with more diamonds is the main attraction in this show-stopping engagement ring from the Neil Lane Bridal® collection. Ribbons of 14K rose and white gold wind together to form the band. The dazzling ring has a total diamond weight of 1/2 carat. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
351,https://www.kay.com/previously-owned-neil-lane-engagement-ring-12-ct-tw-roundcut-diamonds-14k-twotone-gold-size-875/p/V-883180200,Previously Owned Neil Lane Engagement Ring 1/2 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 8.75 | Kay,Previously Owned Neil Lane Engagement Ring 1/2 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 8.75,A round diamond framed with more diamonds is the main attraction in this show-stopping engagement ring from the Neil Lane Bridal® collection. Ribbons of 14K rose and white gold wind together to form the band. The dazzling ring has a total diamond weight of 1/2 carat. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
352,https://www.kay.com/previously-owned-diamond-north-south-3stone-ring-38-ct-tw-roundcut-10k-yellow-gold-size-10/p/V-884420706,Previously Owned Diamond North South 3-Stone Ring 3/8 ct tw Round-cut 10K Yellow Gold - Size 10 | Kay,Previously Owned Diamond North South 3-Stone Ring 3/8 ct tw Round-cut 10K Yellow Gold - Size 10,This exciting North-South ring for her features 10K yellow gold bands and three sparkling round diamonds that total 3/8 carat in weight. The statement ring is a modern update to a classic three-stone style. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
352,https://www.kay.com/previously-owned-diamond-north-south-3stone-ring-38-ct-tw-10k-yellow-gold-size-7/p/V-884261304,Previously Owned Diamond North South 3-Stone Ring 3/8 ct tw 10K Yellow Gold - Size 7 | Kay,Previously Owned Diamond North South 3-Stone Ring 3/8 ct tw 10K Yellow Gold - Size 7,This exciting North-South ring for her features 10K yellow gold bands and three sparkling round diamonds that total 3/8 carat in weight. The statement ring is a modern update to a classic three-stone style. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
352,https://www.kay.com/previously-owned-diamond-north-south-3stone-ring-38-ct-tw-roundcut-10k-yellow-gold-size-105/p/V-883368108,Previously Owned Diamond North South 3-Stone Ring 3/8 ct tw Round-cut 10K Yellow Gold - Size 10.5 | Kay,Previously Owned Diamond North South 3-Stone Ring 3/8 ct tw Round-cut 10K Yellow Gold - Size 10.5,This exciting North-South ring for her features 10K yellow gold bands and three sparkling round diamonds that total 3/8 carat in weight. The statement ring is a modern update to a classic three-stone style. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
